date,product_id,price,promotion,holiday,weather_index,units_sold,day_of_week,month
2022-01-19,1,13.052752772719584,0,1,-0.6476995993657787,55,2,1
2022-01-20,1,11.069556481966936,0,0,0.7281156057110971,39,3,1
2022-01-21,1,10.810053443012922,0,0,1.471150500584853,44,4,1
2022-01-22,1,17.260880366248532,0,0,-0.7021060236028192,52,5,1
2022-01-23,1,13.444805077064938,0,0,-0.1961510551242966,41,6,1
2022-01-24,1,13.729159563346446,0,0,-0.2273983955708251,40,0,1
2022-01-25,1,16.953736313179917,1,0,-1.1686315595311807,40,1,1
2022-01-26,1,17.951512241160508,0,0,-0.4301926150725089,35,2,1
2022-01-27,1,5.883514244797489,0,0,1.7917427987312382,55,3,1
2022-01-28,1,14.139546203008116,0,0,0.1140608777079447,49,4,1
2022-01-29,1,16.411356906843753,0,0,-0.310060885201423,46,5,1
2022-01-30,1,8.776586519811143,0,0,-0.6818209345855969,45,6,1
2022-01-31,1,12.009229283439096,1,0,0.6194536246801892,45,0,1
2022-02-01,1,15.028685975660771,0,0,-1.0917610780397378,45,1,2
2022-02-02,1,7.37596839790287,0,0,-0.833250400875137,41,2,2
2022-02-03,1,16.0001540268228,1,0,0.4271065685264044,41,3,2
2022-02-04,1,13.018447672438043,0,0,0.0313694572883453,50,4,2
2022-02-05,1,6.636717322126433,0,0,0.8571643957948297,44,5,2
2022-02-06,1,9.972766094688374,0,0,-2.0196620035534365,39,6,2
2022-02-07,1,12.242679263872798,1,0,-1.4488746601041465,45,0,2
2022-02-08,1,11.160681640783547,0,0,-0.5810527457746483,49,1,2
2022-02-09,1,9.222546860432132,0,0,2.765950506108472,43,2,2
2022-02-10,1,15.094262850477884,0,0,-0.3764970960811991,39,3,2
2022-02-11,1,14.479603713945252,0,1,-0.3801302096669827,45,4,2
2022-02-12,1,5.973114091946782,0,0,-1.2046873226966626,43,5,2
2022-02-13,1,18.71671875982069,0,0,-1.0535575423663202,39,6,2
2022-02-14,1,11.206995192166096,1,0,0.2041712519878402,59,0,2
2022-02-15,1,12.168968555047964,0,0,-2.620595084245413,40,1,2
2022-02-16,1,10.116156817358451,1,0,-0.5905840947477329,55,2,2
2022-02-17,1,14.680490109817644,0,0,0.484708708273488,36,3,2
2022-02-18,1,13.33208876548659,0,0,-0.0683377423243709,47,4,2
2022-02-19,1,6.180249043858559,0,0,0.729265820390054,47,5,2
2022-02-20,1,13.212461158208656,0,0,0.6231717475862004,48,6,2
2022-02-21,1,7.341605956049268,0,0,0.6766863569558553,40,0,2
2022-02-22,1,13.508276121203297,0,0,0.8248926851881899,45,1,2
2022-02-23,1,17.87259537372534,1,0,-1.8035006268543925,50,2,2
2022-02-24,1,17.038176063931424,0,0,1.2765680334374956,45,3,2
2022-02-25,1,8.209676953666893,0,1,0.1377866310047374,40,4,2
2022-02-26,1,11.8888671653104,0,0,1.0342143157422234,46,5,2
2022-02-27,1,15.91732654832166,0,0,-0.377409132683439,39,6,2
2022-02-28,1,18.1694583867003,0,1,-1.302837145526866,53,0,2
2022-03-01,1,12.81930528099687,0,0,-0.5456907836387186,36,1,3
2022-03-02,1,9.413199964475943,0,0,0.1767406526906924,44,2,3
2022-03-03,1,19.594284658576875,0,0,1.9999573380395093,40,3,3
2022-03-04,1,16.69993456997291,0,0,0.6272443406593744,41,4,3
2022-03-05,1,15.85270471858101,0,0,1.7285534794514796,36,5,3
2022-03-06,1,7.690058313541479,0,0,-1.445669547613695,39,6,3
2022-03-07,1,9.970726156999657,0,0,-0.2340878161150246,37,0,3
2022-03-08,1,15.208044900078647,0,0,1.0578638902840225,46,1,3
2022-03-09,1,15.745508081766912,1,0,-1.5098785045053782,50,2,3
2022-03-10,1,10.160900995816236,0,0,-0.2739360843094914,44,3,3
2022-03-11,1,11.066504930168122,0,0,0.9897091539110796,40,4,3
2022-03-12,1,12.375345242937613,0,0,-0.3303458394415099,42,5,3
2022-03-13,1,9.959902854607114,0,0,-0.8881282326245895,41,6,3
2022-03-14,1,16.489126226510756,0,0,-1.7827706084418953,44,0,3
2022-03-15,1,11.11844184163227,0,0,0.4790654838364636,52,1,3
2022-03-16,1,19.535054786253625,0,0,-1.142680254621882,36,2,3
2022-03-17,1,9.94253913819849,0,0,2.110390239977521,50,3,3
2022-03-18,1,6.774812638563786,0,0,-0.3322854269606841,37,4,3
2022-03-19,1,10.374015856667306,1,0,0.6848669591284173,53,5,3
2022-03-20,1,19.658833174408475,0,0,0.7580037455364358,40,6,3
2022-03-21,1,5.121371888714716,1,0,0.4905400794065689,51,0,3
2022-03-22,1,18.58464885225099,0,1,-0.5933740233847893,38,1,3
2022-03-23,1,12.56596269223891,0,0,-0.4882236508654377,38,2,3
2022-03-24,1,8.189674295431738,0,0,1.379674379137049,48,3,3
2022-03-25,1,14.06532866395977,0,0,0.1628283485212345,37,4,3
2022-03-26,1,16.388149140287084,0,0,-0.7107670962906962,35,5,3
2022-03-27,1,5.539526952185432,0,0,0.3270244142331316,34,6,3
2022-03-28,1,8.667418367992997,0,0,0.0452047360115058,40,0,3
2022-03-29,1,9.348305350865132,0,0,-1.656829873399017,45,1,3
2022-03-30,1,19.79643353863225,0,0,0.668803720059366,38,2,3
2022-03-31,1,19.08361235196032,0,0,-0.3532621793857315,45,3,3
2022-04-01,1,11.780842662677564,0,0,0.1166865044261602,49,4,4
2022-04-02,1,12.768011356326088,0,0,0.3437148053042834,47,5,4
2022-04-03,1,17.298295429060225,0,0,1.039271504866471,42,6,4
2022-04-04,1,10.26468665268158,0,0,0.21771458973914,45,0,4
2022-04-05,1,15.61678226594033,0,0,-0.625047435928653,47,1,4
2022-04-06,1,8.06637445847455,0,0,-1.6034035567740017,46,2,4
2022-04-07,1,17.278698032831308,0,0,-1.6205611193681384,43,3,4
2022-04-08,1,16.81519195989855,0,0,1.4224413314895774,35,4,4
2022-04-09,1,15.021618355872809,1,0,1.3673612608555177,35,5,4
2022-04-10,1,8.853395044168286,0,0,-0.3535814541585815,50,6,4
2022-04-11,1,17.116126094039473,0,1,-0.7665526090758834,43,0,4
2022-04-12,1,14.32834470660662,1,0,0.5191688501196334,42,1,4
2022-04-13,1,18.62391863573048,0,0,1.1455368767027114,40,2,4
2022-04-14,1,18.03824288057664,0,0,1.5176955594190062,34,3,4
2022-04-15,1,7.449710023581839,0,0,1.466244328193145,50,4,4
2022-04-16,1,15.567174996527577,1,0,-0.4926748157543718,35,5,4
2022-04-17,1,14.684428365560096,0,0,-1.8304040655133,41,6,4
2022-04-18,1,7.379884635226135,1,0,0.0733595537666153,53,0,4
2022-04-19,1,8.433364691171876,1,0,0.2215522728620935,54,1,4
2022-04-20,1,15.256068142097265,0,0,-0.4483149662512032,47,2,4
2022-04-21,1,12.895849941297984,0,0,0.8468562436619455,41,3,4
2022-04-22,1,9.901567712408918,0,0,0.6057902637211224,47,4,4
2022-04-23,1,7.37609512946086,0,0,0.8656354951675382,41,5,4
2022-04-24,1,5.360317701194476,0,0,-1.9891458694057007,46,6,4
2022-04-25,1,17.99393723445649,0,0,0.8085188420607013,39,0,4
2022-04-26,1,8.318117976514696,0,0,0.220150642373582,50,1,4
2022-04-27,1,19.21698325400451,0,0,0.8110046007286323,42,2,4
2022-04-28,1,17.797039392665205,1,0,-1.1558632171395913,47,3,4
2022-04-29,1,12.106037524211516,0,0,0.2554889216451625,39,4,4
2022-04-30,1,15.01344281678429,0,0,0.3507482113596235,48,5,4
2022-05-01,1,13.796491445986858,0,0,-0.9558154354434764,45,6,5
2022-05-02,1,7.292193556131613,0,0,-0.8687500544962878,42,0,5
2022-05-03,1,13.10706456374701,0,0,0.2711886929451143,42,1,5
2022-05-04,1,6.050802552204917,0,0,-0.9760690844682512,45,2,5
2022-05-05,1,7.670301347810812,0,0,0.2532977033954563,48,3,5
2022-05-06,1,17.085245989984127,0,0,0.4132496025189241,36,4,5
2022-05-07,1,12.535964966394268,0,0,-0.1119580062203858,45,5,5
2022-05-08,1,19.825528603094927,0,0,-0.0920832849987255,35,6,5
2022-05-09,1,15.56648313557555,1,1,-0.6332969526166813,45,0,5
2022-05-10,1,16.212612717606383,0,1,1.2881467462105187,41,1,5
2022-05-11,1,11.575845935834272,0,0,-0.1767831845149232,48,2,5
2022-05-12,1,6.66078028741836,0,0,1.6923295505411784,52,3,5
2022-05-13,1,19.497572102812622,1,0,-0.6590414014917485,38,4,5
2022-05-14,1,18.77091187780143,0,0,0.3614401129897048,34,5,5
2022-05-15,1,13.640311406119004,0,0,0.9530283199012396,44,6,5
2022-05-16,1,6.712953634568857,0,0,-1.449658734596402,51,0,5
2022-05-17,1,13.485684778656308,0,0,0.4839576484441407,40,1,5
2022-05-18,1,10.603216450377955,0,0,-3.53304647205562,47,2,5
2022-05-19,1,19.90800600699104,1,0,-0.0295781136485727,38,3,5
2022-05-20,1,10.348874861500477,0,0,-0.1069633679577027,43,4,5
2022-05-21,1,8.278474018970908,0,0,-0.3250004244605149,40,5,5
2022-05-22,1,9.760997077718285,0,0,0.9570709252131634,45,6,5
2022-05-23,1,10.504597588871944,0,0,-0.9442522584706924,47,0,5
2022-05-24,1,5.035402081179939,0,0,0.9511245420459666,41,1,5
2022-05-25,1,18.172848006788485,0,1,-0.675194091653415,44,2,5
2022-05-26,1,19.38399951755964,0,0,0.4663918863041808,33,3,5
2022-05-27,1,18.6068012471818,0,0,0.3620339517360296,32,4,5
2022-05-28,1,15.917159731886835,0,0,-1.178780355614662,48,5,5
2022-05-29,1,12.95397766190003,1,0,-0.8815027438996865,45,6,5
2022-05-30,1,8.610411708556516,0,0,1.706101233272513,42,0,5
2022-05-31,1,11.764135682745009,0,0,-1.055244592029835,46,1,5
2022-06-01,1,18.590834514567867,0,1,-0.2939310625456776,43,2,6
2022-06-02,1,7.589379747156828,0,0,-0.7252752843692195,51,3,6
2022-06-03,1,8.906700146164987,0,1,0.8626868340976231,51,4,6
2022-06-04,1,9.62156562436702,0,0,0.3662073039749056,42,5,6
2022-06-05,1,11.335805048088316,0,0,0.0797922802375672,37,6,6
2022-06-06,1,6.018227647276997,0,0,0.2630832441630655,41,0,6
2022-06-07,1,5.9367186832439085,0,0,0.2001292196672439,38,1,6
2022-06-08,1,10.833071325252911,0,0,1.9688005559444317,41,2,6
2022-06-09,1,9.702237216049358,0,0,-0.6547750826933285,46,3,6
2022-06-10,1,5.152326693068624,0,0,1.1237081908325697,43,4,6
2022-06-11,1,7.574051373805857,0,0,-0.5188122909819635,47,5,6
2022-06-12,1,16.605407634821685,0,0,2.198681497373124,54,6,6
2022-06-13,1,18.06073040201876,0,0,-0.2272548808904569,43,0,6
2022-06-14,1,5.4310452981148885,0,0,-0.2246629333844307,50,1,6
2022-06-15,1,16.426038440465263,0,0,-0.9474334165702436,41,2,6
2022-06-16,1,9.595011392927718,0,0,0.226572353065605,49,3,6
2022-06-17,1,13.451548816832783,0,0,-0.1452496694200734,48,4,6
2022-06-18,1,11.653979229935826,0,0,0.8734208247652072,44,5,6
2022-06-19,1,16.579482518935322,0,0,-1.4960023695584286,40,6,6
2022-06-20,1,6.270012440694472,0,0,-0.0118132350293197,44,0,6
2022-06-21,1,10.52667096849197,0,0,-1.223518174929619,55,1,6
2022-06-22,1,11.812271317942152,0,0,0.9544678032836804,46,2,6
2022-06-23,1,19.59128458854346,0,0,-0.6355444488318291,39,3,6
2022-06-24,1,16.40262466169555,0,0,0.4294544819805243,40,4,6
2022-06-25,1,8.028821214612648,0,0,0.0645138596367494,47,5,6
2022-06-26,1,14.728056706217538,1,0,1.9796696217634808,37,6,6
2022-06-27,1,17.949464188537625,1,0,-0.9839328714845788,50,0,6
2022-06-28,1,15.699055527803068,0,0,-0.4866827674481622,46,1,6
2022-06-29,1,11.05973310920616,0,0,-0.1820055278296786,50,2,6
2022-06-30,1,14.328535221560715,0,0,-0.2494263522938714,54,3,6
2022-07-01,1,18.511483563947664,0,0,1.419295403217492,38,4,7
2022-07-02,1,5.402622253550385,0,0,0.529785669025934,47,5,7
2022-07-03,1,7.357600974343315,0,0,-1.8546841081390824,41,6,7
2022-07-04,1,14.978345472557182,0,0,-0.5384395657307419,41,0,7
2022-07-05,1,11.507573525634667,0,0,-0.4691387706701763,38,1,7
2022-07-06,1,17.59041800719628,0,0,-1.569425348858378,45,2,7
2022-07-07,1,11.772730255018864,0,0,-0.759772406408317,51,3,7
2022-07-08,1,14.983897653833347,1,0,1.452277893905518,36,4,7
2022-07-09,1,19.28876371602153,0,0,1.4729508292586453,32,5,7
2022-07-10,1,19.07619562694497,0,0,1.7760486014678885,45,6,7
2022-07-11,1,16.117523871880955,0,1,-0.8277879183098018,43,0,7
2022-07-12,1,14.519736733531673,0,0,2.125292369172275,48,1,7
2022-07-13,1,11.006214659557454,1,0,-1.0451105369248108,48,2,7
2022-07-14,1,12.3109658619968,0,0,-0.191749275172678,46,3,7
2022-07-15,1,16.23397918081796,0,0,-0.0901470324165507,38,4,7
2022-07-16,1,14.083663180488887,0,0,1.8266575561511609,45,5,7
2022-07-17,1,18.51106014825876,0,0,0.127794485168537,36,6,7
2022-07-18,1,19.63699888864895,0,0,0.533672985911872,36,0,7
2022-07-19,1,12.52483820171044,0,0,0.2845158974740369,36,1,7
2022-07-20,1,11.172808969420656,0,0,-0.8184826713637495,43,2,7
2022-07-21,1,5.422882350244124,0,0,0.0417313062713327,42,3,7
2022-07-22,1,6.215264499358241,0,0,-1.461711024013179,44,4,7
2022-07-23,1,9.243150515641616,0,0,0.1395450043087738,36,5,7
2022-07-24,1,13.109295867219238,0,1,-0.4510688042142872,50,6,7
2022-07-25,1,14.742302856343596,0,0,-0.1288092523014339,47,0,7
2022-07-26,1,11.503603228754802,0,0,0.4153357311099284,46,1,7
2022-07-27,1,7.106801905392571,1,1,-1.2601877848569976,59,2,7
2022-07-28,1,14.769328163439072,0,0,-0.2637373156215964,48,3,7
2022-07-29,1,16.17568903763455,0,0,0.356905547277321,45,4,7
2022-07-30,1,9.211908803881816,0,0,-1.683980612895825,52,5,7
2022-07-31,1,14.83935432299873,0,0,0.8177463112861677,35,6,7
2022-08-01,1,12.041760044425,0,0,-0.9567839400228316,39,0,8
2022-08-02,1,9.463926460838165,0,0,-1.2110740231097004,44,1,8
2022-08-03,1,18.34328627549768,0,0,-2.299776841598985,30,2,8
2022-08-04,1,19.079315836110894,0,0,-0.5041083364104095,36,3,8
2022-08-05,1,14.81122535008226,0,0,0.3750682264347371,44,4,8
2022-08-06,1,8.71382047862658,1,0,0.6017342872144253,50,5,8
2022-08-07,1,11.031823519383206,0,0,-1.600629951585716,39,6,8
2022-08-08,1,6.808151828088839,0,0,0.223021332608177,42,0,8
2022-08-09,1,19.05550414091144,0,0,-1.147267394282233,44,1,8
2022-08-10,1,11.794957381674264,1,0,0.0667855290441798,49,2,8
2022-08-11,1,9.39819411803585,0,0,-0.9990530780369246,52,3,8
2022-08-12,1,17.768744052118954,0,0,-0.4930592134563261,47,4,8
2022-08-13,1,9.01872801358174,1,0,-0.0700757728825269,39,5,8
2022-08-14,1,15.205631810082938,0,0,-1.7941416047017182,48,6,8
2022-08-15,1,16.824563705146105,0,0,-0.3360039438118089,49,0,8
2022-08-16,1,13.808861771146123,0,0,0.898906683880796,43,1,8
2022-08-17,1,13.532734294966131,0,1,0.2411820574127494,55,2,8
2022-08-18,1,9.114994832677446,1,0,-0.2878394081806604,45,3,8
2022-08-19,1,7.120336574719374,0,0,1.1954814746476732,44,4,8
2022-08-20,1,12.027973792241006,1,0,0.7169438051676928,50,5,8
2022-08-21,1,7.680844727478901,0,0,0.2907449058974106,51,6,8
2022-08-22,1,13.363121389729365,0,0,-0.27291004741255,42,0,8
2022-08-23,1,5.039622769722156,1,0,0.7078962692496954,50,1,8
2022-08-24,1,15.11173560110536,0,0,-0.0157440952389605,41,2,8
2022-08-25,1,13.36488515457944,1,0,-0.1532854025324423,44,3,8
2022-08-26,1,18.536468716158183,0,0,0.6551294444769841,42,4,8
2022-08-27,1,6.956668318808144,0,0,-0.1561532872328439,42,5,8
2022-08-28,1,10.102513943819496,1,0,-0.1779574994134812,46,6,8
2022-08-29,1,13.772897037390706,0,0,-1.936535129535224,45,0,8
2022-08-30,1,5.8404333538310205,0,0,-0.1683044079666784,46,1,8
2022-08-31,1,16.361100872824796,1,0,-0.2067217035421351,40,2,8
2022-09-01,1,10.89557347373092,0,0,0.8092822013836896,41,3,9
2022-09-02,1,7.852603396998312,0,0,0.3293930262157222,52,4,9
2022-09-03,1,10.565094439915578,0,0,-0.2169076172977145,40,5,9
2022-09-04,1,16.0440305636536,0,0,1.2680735026191532,41,6,9
2022-09-05,1,12.044873002361566,0,0,-0.3447544282650142,44,0,9
2022-09-06,1,11.10720121862131,0,0,-1.953380236159974,50,1,9
2022-09-07,1,5.738417590040028,0,0,-1.926298733998468,48,2,9
2022-09-08,1,10.027480450261349,0,0,-0.2181512728087625,50,3,9
2022-09-09,1,16.853059793949896,0,0,-0.6136639803187379,39,4,9
2022-09-10,1,5.151344406272763,0,1,0.5322463307622324,53,5,9
2022-09-11,1,6.766403666610387,1,0,-1.7924897100580717,58,6,9
2022-09-12,1,18.1858800513778,0,0,-0.0798276361689366,39,0,9
2022-09-13,1,14.376640504489083,0,0,-2.078230449304881,44,1,9
2022-09-14,1,5.885742724680144,0,0,-0.18792093826085,48,2,9
2022-09-15,1,19.65618869859516,0,1,-0.5683196657866362,40,3,9
2022-09-16,1,8.249142329674306,0,0,0.9920387647715384,50,4,9
2022-09-17,1,13.635310309811397,0,0,-0.0182168799277243,40,5,9
2022-09-18,1,11.224390903918918,0,0,-0.1785976913507431,44,6,9
2022-09-19,1,19.89672820496004,0,0,0.953173839736466,37,0,9
2022-09-20,1,12.16115785520212,1,0,0.167154161721664,50,1,9
2022-09-21,1,5.493323797674858,0,0,-0.6334863359105755,50,2,9
2022-09-22,1,5.170642930097034,0,0,0.8227512888408824,44,3,9
2022-09-23,1,16.608496237411565,0,0,-0.4478956708576336,33,4,9
2022-09-24,1,13.24155548929603,0,0,0.0015341639271596,40,5,9
2022-09-25,1,11.835690747700657,0,0,2.288646903253716,43,6,9
2022-09-26,1,10.54214362146828,0,0,-0.7132792550213113,39,0,9
2022-09-27,1,13.364523916692375,0,0,-0.6941994504639619,34,1,9
2022-09-28,1,6.319671618895951,0,0,-0.101229415676541,45,2,9
2022-09-29,1,8.993049277332739,0,0,0.3039161771675931,48,3,9
2022-09-30,1,10.170011204952072,0,0,0.5562676588878559,41,4,9
2022-10-01,1,18.79429724218018,0,0,-1.279668192335347,48,5,10
2022-10-02,1,11.560811197048324,0,0,0.0027557162001852,46,6,10
2022-10-03,1,12.06470679412338,0,0,0.7742512708046878,45,0,10
2022-10-04,1,6.940458440427067,0,0,-0.0601330548256872,50,1,10
2022-10-05,1,8.768957332399532,0,0,-0.1814285191227576,41,2,10
2022-10-06,1,11.32955801157068,1,0,1.026836091397518,42,3,10
2022-10-07,1,5.302802893537903,0,1,1.5826459718674508,40,4,10
2022-10-08,1,18.12877757532368,0,0,1.5503867359503036,38,5,10
2022-10-09,1,17.787226305271727,0,0,2.700352822282419,42,6,10
2022-10-10,1,12.359311212903776,0,0,1.44652428887769,45,0,10
2022-10-11,1,19.672930165159848,0,0,-1.9856614692514465,44,1,10
2022-10-12,1,11.562746724835108,0,0,0.9852775890325398,37,2,10
2022-10-13,1,10.745805348042005,0,0,-0.4372252514932601,50,3,10
2022-10-14,1,18.560365101113668,0,0,-1.5420308413920605,36,4,10
2022-10-15,1,7.100287153465445,0,0,-0.4639381818387035,49,5,10
2022-10-16,1,17.9784176014072,0,0,-0.9366563452326684,43,6,10
2022-10-17,1,16.115780670537227,0,0,0.084793326810871,44,0,10
2022-10-18,1,19.576634483073438,1,0,-2.467587977750218,35,1,10
2022-10-19,1,9.19515939577659,0,0,-0.6242516882405605,41,2,10
2022-10-20,1,15.493336648918058,0,0,0.4083693468221556,43,3,10
2022-10-21,1,15.159522647936331,0,0,1.1932637346554735,48,4,10
2022-10-22,1,7.147664829962199,0,0,-1.46779374568859,47,5,10
2022-10-23,1,7.528270510691861,0,1,-0.950531115702248,65,6,10
2022-10-24,1,9.581712974390316,0,0,-1.3591898683387786,43,0,10
2022-10-25,1,14.594269209043466,0,0,0.0644311572976203,36,1,10
2022-10-26,1,5.497456400177781,0,0,-0.1108237248209729,47,2,10
2022-10-27,1,9.420421998732904,1,0,-0.973682971875823,36,3,10
2022-10-28,1,7.668416785363874,1,0,1.3178966190748398,48,4,10
2022-10-29,1,19.46442989959296,0,0,-0.8621329242444195,47,5,10
2022-10-30,1,14.539072459914534,0,0,-0.0888481250200006,41,6,10
2022-10-31,1,7.406427222297299,0,0,1.1038817297853627,46,0,10
2022-11-01,1,19.118443374518264,0,0,0.5827515442978238,36,1,11
2022-11-02,1,15.251870316372049,1,0,-0.3373723179886976,55,2,11
2022-11-03,1,8.925265500570864,0,0,0.9759468769318416,52,3,11
2022-11-04,1,11.652673818339188,0,0,0.4968301444118621,44,4,11
2022-11-05,1,15.878454208036828,0,0,-0.0614142048577605,43,5,11
2022-11-06,1,16.738766475923764,0,0,-0.8424314305782981,50,6,11
2022-11-07,1,9.125254644578009,0,0,0.7648685653441998,44,0,11
2022-11-08,1,19.002893927176,0,0,-0.6383236192622647,41,1,11
2022-11-09,1,11.093450572464972,0,0,1.123288773167733,46,2,11
2022-11-10,1,5.16913684637874,0,0,-0.0146706438123296,47,3,11
2022-11-11,1,5.3090644785410905,1,0,1.3733982107254468,49,4,11
2022-11-12,1,10.461825846392369,0,0,0.3124055601476479,47,5,11
2022-11-13,1,15.240706900091798,0,0,0.7885268479811725,33,6,11
2022-11-14,1,13.225769710559016,0,0,-2.779508096669816,37,0,11
2022-11-15,1,16.34531238995855,0,0,1.12046548680172,44,1,11
2022-11-16,1,14.536096488897256,0,0,-0.0059451759944254,53,2,11
2022-11-17,1,12.801820951576836,0,0,-0.8436006827708847,45,3,11
2022-11-18,1,15.233204628885186,1,0,-0.0432672577675765,49,4,11
2022-11-19,1,7.065124912690937,0,0,0.1600909077123851,42,5,11
2022-11-20,1,17.34106461712543,1,1,1.3108652672991112,58,6,11
2022-11-21,1,17.948731916710813,0,0,-1.190000348599291,46,0,11
2022-11-22,1,16.92526486642994,0,0,-0.6174483938150265,41,1,11
2022-11-23,1,13.203934218299915,0,0,-0.7649292803719355,46,2,11
2022-11-24,1,14.583500623344854,0,0,1.9577560092099051,49,3,11
2022-11-25,1,8.698802149123225,1,0,0.0529457351575155,51,4,11
2022-11-26,1,18.787856409315896,1,0,0.6005591444145971,53,5,11
2022-11-27,1,10.142381985606429,0,0,-1.315337213761141,42,6,11
2022-11-28,1,12.40814218348475,1,0,-0.4290004801888947,47,0,11
2022-11-29,1,13.00745547191385,0,0,-0.8182688574827901,36,1,11
2022-11-30,1,19.44331440289421,0,0,-1.746049086292398,42,2,11
2022-12-01,1,5.311116979853959,0,0,0.0127915855923525,42,3,12
2022-12-02,1,17.19088282610845,0,0,-0.1095524799227035,40,4,12
2022-12-03,1,7.547810946518323,0,0,0.7168415937706456,43,5,12
2022-12-04,1,14.896444310559374,0,0,-1.282030368630877,46,6,12
2022-12-05,1,15.217811416955026,0,0,1.0423008576683233,42,0,12
2022-12-06,1,8.14715962821969,0,0,-0.051444917151139,47,1,12
2022-12-07,1,10.180975775298808,0,0,-0.4819788479111412,49,2,12
2022-12-08,1,15.304699213841666,0,0,1.5226208720625718,38,3,12
2022-12-09,1,15.36552178926253,0,0,-0.1634007737993684,44,4,12
2022-12-10,1,12.237317254796586,0,0,0.0166091719156686,45,5,12
2022-12-11,1,13.281977709382568,1,0,0.3096867597495247,52,6,12
2022-12-12,1,19.608772572401207,0,0,0.5612967685908689,44,0,12
2022-12-13,1,18.924849341157405,0,0,0.8823195258109355,40,1,12
2022-12-14,1,11.663138397304689,0,0,-0.4857404241628441,40,2,12
2022-12-15,1,12.069579151406767,0,0,-1.072121611257678,48,3,12
